Index,FTSEMIB.MI.Open,FTSEMIB.MI.High,FTSEMIB.MI.Low,FTSEMIB.MI.Close,FTSEMIB.MI.Volume,FTSEMIB.MI.Adjusted
8/07/2019,21942,22051,21912,21976,320240600,21976
9/07/2019,21930,22003,21820,21886,347663600,21886
10/07/2019,21894,22186,21879,22045,355846800,22045
11/07/2019,22150,22270,22126,22169,328046100,22169
12/07/2019,22182,22263,22175,22183,314774600,22183
15/07/2019,22239,22330,22127,22178,285274600,22178
16/07/2019,22158,22273,22079,22204,313883700,22204
17/07/2019,22160,22237,22036,22079,334285900,22079
18/07/2019,21950,22196,21925,22091,317501100,22091
19/07/2019,22195,22198,21628,21641,493802000,21641
22/07/2019,21616,21747,21588,21736,289944800,21736
23/07/2019,21824,22008,21796,21955,322261700,21955
24/07/2019,21996,22087,21934,22080,302986700,22080
25/07/2019,22158,22357,21779,21903,464940800,21903
26/07/2019,21909,21911,21764,21838,394095500,21838
29/07/2019,21784,21865,21709,21709,299188000,21709
30/07/2019,21695,21695,21235,21278,469200300,21278
31/07/2019,21300,21422,21265,21398,369458500,21398
1/08/2019,21307,21606,21303,21567,361628700,21567
2/08/2019,21155,21303,21039,21047,463156900,21047
5/08/2019,20880,20964,20688,20773,414502000,20773
6/08/2019,20814,20915,20632,20632,312209800,20632
7/08/2019,20669,20810,20407,20539,458261200,20539
8/08/2019,20737,20841,20598,20841,345985900,20841
9/08/2019,20505,20584,20296,20324,621898600,20324
12/08/2019,20446,20560,20243,20264,328344800,20264
13/08/2019,20191,20597,20067,20539,506203600,20539
14/08/2019,20525,20525,19936,20020,450629900,20020
16/08/2019,20083,20348,20010,20323,539327500,20323
19/08/2019,20506,20730,20472,20715,354908200,20715
20/08/2019,20673,20718,20452,20485,323170700,20485
21/08/2019,20563,20911,20562,20847,308790900,20847
22/08/2019,20793,21044,20768,20817,342319300,20817
23/08/2019,20963,20965,20474,20474,399795800,20474
26/08/2019,20482,20721,20367,20677,304979300,20677
27/08/2019,20733,21061,20664,20991,396647200,20991
28/08/2019,20983,21013,20831,20991,360705000,20991
29/08/2019,21020,21441,20973,21398,523182500,21398
30/08/2019,21400,21559,21255,21323,402872700,21323
2/09/2019,21390,21567,21389,21452,227807500,21452
3/09/2019,21438,21497,21311,21399,283939100,21399
4/09/2019,21665,21777,21630,21738,408310000,21738
5/09/2019,21853,21955,21796,21955,444458900,21955
6/09/2019,21967,22010,21857,21947,396569400,21947
9/09/2019,22008,22041,21935,21990,358176500,21990
10/09/2019,21964,21989,21824,21869,465833900,21869
11/09/2019,21994,22033,21796,21892,520578100,21892
12/09/2019,21983,22141,21835,22083,576922200,22083
13/09/2019,22127,22230,22076,22181,489149200,22181
16/09/2019,22125,22139,21898,21969,433352100,21969
17/09/2019,21964,21989,21783,21802,402607500,21802
18/09/2019,21787,22009,21774,21948,323308900,21948
19/09/2019,21965,22160,21930,22128,409468500,22128
20/09/2019,22191,22283,22112,22123,639677700,22123
23/09/2019,22088,22111,21831,21900,369579300,21900
24/09/2019,21955,21994,21885,21901,329448400,21901
25/09/2019,21796,21806,21492,21788,383403300,21788
26/09/2019,21791,22006,21778,21948,322274800,21948
27/09/2019,NA,NA,NA,NA,NA,NA
30/09/2019,22008,22131,21935,22108,331571400,22108
1/10/2019,22185,22294,21928,21928,430463500,21928
2/10/2019,21872,21893,21298,21298,552414200,21298
3/10/2019,21302,21457,21127,21312,391603300,21312
4/10/2019,21374,21473,21258,21470,411527400,21470
7/10/2019,21442,21652,21379,21652,258014500,21652
8/10/2019,21681,21685,21337,21406,320247200,21406
9/10/2019,21414,21649,21366,21534,328849800,21534
10/10/2019,21555,21764,21420,21756,414631200,21756
11/10/2019,21838,22165,21776,22165,518465900,22165
14/10/2019,22108,22156,21992,22098,294669400,22098
15/10/2019,22244,22399,22168,22365,413132500,22365
16/10/2019,22388,22514,22286,22428,495250600,22428
17/10/2019,22380,22663,22373,22376,438017500,22376
18/10/2019,22406,22450,22291,22322,397160800,22322
21/10/2019,22347,22501,22344,22478,371778600,22478
22/10/2019,22504,22525,22361,22487,343207300,22487
23/10/2019,22377,22441,22284,22351,376068700,22351
24/10/2019,22446,22548,22397,22527,406303700,22527
25/10/2019,22554,22609,22466,22609,246328600,22609
28/10/2019,22597,22749,22529,22696,272005000,22696
29/10/2019,22703,22748,22615,22681,327253200,22681
30/10/2019,22700,22782,22454,22646,440251100,22646
31/10/2019,22659,22783,22584,22694,435498500,22694
1/11/2019,22735,22946,22721,22934,289466200,22934
4/11/2019,23041,23349,23027,23311,437875800,23311
5/11/2019,23346,23436,23295,23365,486391800,23365
6/11/2019,23375,23415,23309,23373,438771400,23373
7/11/2019,23487,23585,23445,23503,499285200,23503
8/11/2019,23478,23562,23354,23534,596251800,23534
11/11/2019,23454,23516,23396,23490,369318400,23490
12/11/2019,23555,23828,23548,23782,436422200,23782
13/11/2019,23696,23727,23436,23578,399806100,23578
14/11/2019,23576,23641,23480,23481,378029000,23481
15/11/2019,23600,23632,23463,23589,337912500,23589
18/11/2019,23572,23615,23350,23464,374167800,23464
19/11/2019,23520,23660,23303,23329,374663800,23329
20/11/2019,23221,23384,23150,23352,419633500,23352
21/11/2019,23195,23372,23105,23280,477095700,23280
22/11/2019,23325,23462,23255,23260,372915500,23260
25/11/2019,23398,23497,23384,23455,297104600,23455
26/11/2019,23476,23570,23359,23547,473714000,23547
27/11/2019,23624,23651,23452,23485,332169700,23485
28/11/2019,23401,23481,23270,23342,237624600,23342
29/11/2019,23268,23425,23207,23259,265983000,23259
2/12/2019,23298,23403,22698,22729,452945300,22729
3/12/2019,22845,22987,22581,22737,367761300,22737
4/12/2019,22737,23036,22733,23034,324496600,23034
5/12/2019,23049,23191,22946,22969,298652300,22969
6/12/2019,23055,23220,22940,23183,294138000,23183
9/12/2019,23215,23233,22856,22957,302722800,22957
10/12/2019,22936,23141,22790,23123,298165100,23123
11/12/2019,23101,23203,23038,23156,283415000,23156
12/12/2019,23229,23488,23161,23391,413347000,23391
13/12/2019,23714,23728,23272,23329,478941300,23329
16/12/2019,23436,23550,23388,23525,276509700,23525
17/12/2019,23536,23717,23482,23631,343983200,23631
18/12/2019,23646,23738,23627,23629,311229600,23629
19/12/2019,23647,23710,23583,23709,374666200,23709
20/12/2019,23842,24004,23837,24004,793556100,24004
23/12/2019,23919,23941,23845,23898,229767000,23898
27/12/2019,23868,23899,23732,23758,274188700,23758
30/12/2019,23712,23736,23506,23506,212207400,23506
2/01/2020,23607,23862,23572,23836,264537200,23836
3/01/2020,23710,23760,23517,23702,325924900,23702
6/01/2020,23566,23608,23265,23581,349155800,23581
7/01/2020,23688,23794,23636,23723,306340300,23723
8/01/2020,23551,23893,23481,23832,472506700,23832
9/01/2020,23980,24078,23964,24017,430637300,24017
10/01/2020,24061,24147,23966,24021,326014300,24021
13/01/2020,24061,24061,23829,23897,340838600,23897
14/01/2020,23932,23948,23706,23928,350706400,23928
15/01/2020,23903,23932,23719,23764,341178900,23764
16/01/2020,23862,23961,23760,23940,361875400,23940
17/01/2020,24043,24169,24011,24141,319934800,24141
20/01/2020,24033,24085,23973,24002,218203400,24002
21/01/2020,23858,23860,23645,23845,332896600,23845
